domain_length,domain_label_count,has_ip_in_domain,has_hyphen,digit_ratio,tld_is_risky,domain_entropy,domain_risk_keyword_count,subdomain_count,high_risk_subdomain_count,high_risk_subdomain_ratio,max_subdomain_depth,a_record_count,mx_record_count,ns_record_count,txt_record_count,has_spf,has_dmarc,has_mx,ns_provider_diversity,domain_age_days,days_to_expiry,registrar_is_known,whois_email_count,endpoint_count,pct_200,pct_404,pct_error,avg_content_length,has_https,has_hsts,has_csp,has_xframe_options,has_xcontent_type,tech_count,email_count,email_domain_mismatch_count,social_profile_count,label,source,domain
29.0,2.0,1.0,1.0,0.18849219244924204,0.0,3.2597799122940962,2.0,3.0,1.0,0.3444929767577378,2.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,100.0,193.0,0.0,1.0,5.0,0.49098718480178827,0.3629431187214527,0.08409004393926525,3218.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,1,synthetic,synthetic_malicious_66
16.0,3.0,0.0,1.0,0.0075160397686183,0.0,2.9907381138664517,0.0,81.0,2.0,0.015763942464285308,3.0,1.0,3.0,8.0,6.0,1.0,0.0,1.0,4.0,5888.0,468.0,1.0,4.0,50.0,0.7869436257026832,0.07627768268300444,0.04604868080334161,284814.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,12.0,0,synthetic_benign,synthetic_benign_16
6.0,2.0,0.0,0.0,0.013398722401036912,0.0,1.8949310562709132,0.0,37.0,3.0,0.006453283155586554,3.0,1.0,7.0,2.0,7.0,1.0,0.0,1.0,2.0,1117.0,1978.0,1.0,3.0,44.0,0.8164551828698424,0.16313055850563762,0.023860812543589252,140655.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,13.0,0,synthetic_benign,synthetic_benign_141
33.0,5.0,0.0,1.0,0.32868087254955947,1.0,2.697213117163455,1.0,1.0,1.0,0.2992956542440305,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,28.0,102.0,0.0,1.0,4.0,0.4921349987643485,0.4605574149002358,0.10449008899069397,799.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,synthetic,synthetic_malicious_68
8.0,3.0,0.0,0.0,0.028495836052509285,0.0,1.9236845961472318,0.0,19.0,3.0,0.01786550413937858,1.0,1.0,5.0,5.0,9.0,1.0,1.0,1.0,2.0,4731.0,1148.0,1.0,4.0,45.0,0.6831476188891459,0.19383111494005784,0.016018752116243713,66788.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,1.0,14.0,0,synthetic_benign,synthetic_benign_13
13.0,2.0,0.0,0.0,0.0,0.0,2.94770277922009,0.0,7902.0,1356.0,0.1716021260440395,6.0,2.0,1.0,4.0,40.0,1.0,0.0,1.0,1.0,12737.0,-1.0,1.0,4.0,2.0,1.0,0.0,0.0,86968.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,0.0,0,osint_scan,microsoft.com
19.0,5.0,0.0,0.0,0.3917187364209533,0.0,2.7263280686414673,3.0,2.0,0.0,0.07235761477383021,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,34.0,364.0,0.0,1.0,4.0,0.3746696304421957,0.4693736200547614,0.14778042182134335,4392.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1,synthetic,synthetic_malicious_259
17.0,2.0,0.0,0.0,0.030398954886062108,0.0,2.5473835150684963,0.0,48.0,2.0,0.022680532220287965,2.0,1.0,6.0,5.0,7.0,1.0,1.0,1.0,2.0,7766.0,1787.0,1.0,4.0,16.0,0.5673235842497812,0.03541019527494667,0.03736719086359454,83059.0,1.0,0.0,1.0,1.0,1.0,4.0,2.0,0.0,2.0,0,synthetic_benign,synthetic_benign_95
28.0,2.0,0.0,1.0,0.21688234789131994,1.0,2.952381722918812,3.0,0.0,0.0,0.556477685830439,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,79.0,218.0,0.0,0.0,4.0,0.4867302418253121,0.576578900495534,0.039943869355863644,1170.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1,synthetic,synthetic_malicious_75
40.0,2.0,1.0,1.0,0.37637386317512306,1.0,3.999887358422976,0.0,3.0,2.0,0.46498686555546903,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,119.0,93.0,0.0,1.0,4.0,0.5539967843160702,0.5224297080331852,0.23539055080969568,3242.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,synthetic,synthetic_malicious_270
7.0,3.0,0.0,0.0,0.0269475724444502,0.0,1.7179690080558179,0.0,72.0,1.0,0.009138302480180544,3.0,3.0,2.0,2.0,10.0,1.0,1.0,1.0,4.0,5939.0,205.0,1.0,3.0,43.0,0.8265726177524604,0.01620751516872747,0.04967730605562627,496215.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,0,synthetic_benign,synthetic_benign_105
14.0,3.0,0.0,0.0,0.022443412707897206,0.0,1.8856543403222212,0.0,100.0,1.0,0.018454323990184773,3.0,2.0,8.0,6.0,11.0,1.0,1.0,1.0,2.0,9956.0,2953.0,1.0,3.0,46.0,0.8462233074840368,0.1911674032523517,0.013571516751659069,102122.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,18.0,0,synthetic_benign,synthetic_benign_101
45.0,5.0,0.0,0.0,0.25482919428438233,1.0,3.6388609234906846,3.0,0.0,1.0,0.0062994247833700005,2.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,8.0,279.0,0.0,1.0,2.0,0.4571451643880631,0.46415440447263284,0.12660136426181348,2587.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,3.0,1,synthetic,synthetic_malicious_198
22.0,4.0,1.0,0.0,0.056004128060038766,1.0,4.415231542789827,0.0,0.0,1.0,0.28868682890386277,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,13.0,100.0,1.0,0.0,4.0,0.4665407599000144,0.5480612671558305,0.12741262250770083,443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,synthetic,synthetic_malicious_260
44.0,5.0,0.0,1.0,0.12603563726202258,0.0,2.7800262831515914,0.0,3.0,1.0,0.7705989684426113,1.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,175.0,43.0,0.0,1.0,2.0,0.3588745638986187,0.45476128305735625,0.22435309229437486,2421.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1,synthetic,synthetic_malicious_76
18.0,3.0,0.0,1.0,0.15089494097975076,0.0,2.6644958902614624,3.0,0.0,1.0,0.22688915405837157,2.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,47.0,65.0,0.0,1.0,3.0,0.18964864169353932,0.6993616628429252,0.14749451206347824,861.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1,synthetic,synthetic_malicious_179
21.0,4.0,0.0,1.0,0.10523785380543206,1.0,4.439329173678269,1.0,3.0,1.0,0.36119191931703964,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,105.0,218.0,0.0,1.0,5.0,0.21224356673931563,0.6740546085796135,0.27693370556502783,1873.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1,synthetic,synthetic_malicious_189
25.0,5.0,0.0,1.0,0.06616831732600056,1.0,2.878204328632883,2.0,1.0,1.0,0.19773731859480723,2.0,2.0,0.0,3.0,2.0,0.0,0.0,1.0,2.0,168.0,344.0,1.0,1.0,5.0,0.28713304586182453,0.4594461830864372,0.05369955522229475,3062.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1,synthetic,synthetic_malicious_219
44.0,3.0,1.0,1.0,0.07199544362051889,1.0,2.555745504497981,3.0,0.0,2.0,0.6377767242568559,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,132.0,151.0,0.0,1.0,1.0,0.4126743787767596,0.4894672346294908,0.025660409721416765,497.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1,synthetic,synthetic_malicious_214
37.0,5.0,0.0,1.0,0.09222955966330704,1.0,2.7391094825101057,1.0,1.0,0.0,0.5908837228071605,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,69.0,53.0,0.0,1.0,2.0,0.41893482755296374,0.5763960878956269,0.0307762940363282,100.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,1,synthetic,synthetic_malicious_18
19.0,5.0,1.0,0.0,0.375184416034618,1.0,3.7329347163385673,0.0,0.0,1.0,0.32583775237185464,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,76.0,86.0,0.0,1.0,3.0,0.4557927996593497,0.323484318404797,0.2685318702032187,1488.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1,synthetic,synthetic_malicious_251
11.0,3.0,0.0,0.0,0.04755033008771107,0.0,2.3859387634391944,0.0,9.0,3.0,0.01832484695223933,2.0,3.0,2.0,6.0,15.0,1.0,1.0,1.0,3.0,3372.0,2236.0,1.0,1.0,34.0,0.8467677233479229,0.10919231692489706,0.03539916916337936,381097.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,18.0,0,synthetic_benign,synthetic_benign_128
30.0,2.0,0.0,1.0,0.21817006690763763,1.0,3.0158230755924587,3.0,0.0,1.0,0.4100206955251531,2.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,90.0,113.0,1.0,1.0,4.0,0.4181235675219618,0.6775781793742788,0.014614470205879648,2389.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1,synthetic,synthetic_malicious_175
28.0,5.0,0.0,0.0,0.09983071982173894,1.0,2.587800531406319,1.0,3.0,2.0,0.7164623521118878,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,110.0,96.0,0.0,1.0,3.0,0.5630209758908183,0.39647633545370997,0.24956995040629698,2672.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1,synthetic,synthetic_malicious_81
21.0,3.0,0.0,1.0,0.14169959836894896,1.0,4.195068367637767,1.0,1.0,0.0,0.017193622446521586,1.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,77.0,263.0,0.0,1.0,2.0,0.5705808778365207,0.6885509230160073,0.2993084742647494,3553.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1,synthetic,synthetic_malicious_218
27.0,4.0,0.0,0.0,0.064356165260654,0.0,3.774848302510799,3.0,2.0,1.0,0.21626089374475363,0.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,132.0,202.0,0.0,0.0,3.0,0.37380627770192165,0.536400929869995,0.24950684994746433,97.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,synthetic,synthetic_malicious_158
20.0,2.0,0.0,0.0,0.04993004857558048,0.0,2.414835388147397,0.0,46.0,1.0,0.03374473180730186,1.0,4.0,4.0,3.0,5.0,1.0,1.0,1.0,3.0,8258.0,2933.0,1.0,4.0,37.0,0.9069429929320981,0.0874247161614838,0.038322683220162225,410247.0,1.0,1.0,0.0,0.0,1.0,3.0,4.0,1.0,18.0,0,synthetic_benign,synthetic_benign_96
42.0,3.0,0.0,0.0,0.2731950078974057,0.0,3.5175114903486016,0.0,1.0,0.0,0.1893889474294964,1.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,1.0,15.0,188.0,0.0,1.0,5.0,0.3053975603325835,0.40471676373235654,0.17247015254292794,1026.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1,synthetic,synthetic_malicious_45
14.0,2.0,0.0,0.0,0.03222392233428174,0.0,1.9911467546148252,0.0,56.0,3.0,0.035962775333489704,3.0,1.0,2.0,4.0,6.0,1.0,0.0,1.0,4.0,740.0,2282.0,1.0,3.0,50.0,0.7606328237196824,0.012594621867349033,0.03206114682391132,104782.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,9.0,0,synthetic_benign,synthetic_benign_132
42.0,3.0,1.0,1.0,0.35386058836758705,1.0,2.836590003221283,2.0,1.0,2.0,0.7984036443926534,0.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,5.0,175.0,0.0,0.0,4.0,0.2867791548011396,0.6645742213398957,0.03182097636977702,2650.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,1,synthetic,synthetic_malicious_193
11.0,2.0,0.0,0.0,0.04057729102426668,0.0,2.909087069520994,0.0,33.0,1.0,0.015343382807493734,1.0,2.0,7.0,5.0,8.0,1.0,1.0,1.0,2.0,2176.0,349.0,1.0,2.0,37.0,0.9354214874268032,0.10621607803479159,0.019095657532211364,14354.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,7.0,0,synthetic_benign,synthetic_benign_139
26.0,3.0,0.0,0.0,0.050029947511240666,1.0,4.392429231789627,2.0,3.0,0.0,0.46165717536474954,2.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,1.0,59.0,48.0,0.0,1.0,2.0,0.5787114640109539,0.5010721935036428,0.06481199024271175,2941.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,1,synthetic,synthetic_malicious_243
31.0,2.0,0.0,1.0,0.32230596375997095,1.0,2.718108020007691,1.0,0.0,2.0,0.6265815967843037,2.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,108.0,85.0,0.0,1.0,1.0,0.5496333825617674,0.36105590987316305,0.04450014769810937,1033.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,1,synthetic,synthetic_malicious_30
16.0,2.0,0.0,0.0,0.0391123539886354,0.0,2.1654822294896205,0.0,13.0,2.0,0.047761364134979334,1.0,4.0,4.0,6.0,13.0,1.0,1.0,1.0,2.0,9289.0,1230.0,1.0,4.0,11.0,0.7570788643636699,0.06410613040956621,0.043265417720990476,345730.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,20.0,0,synthetic_benign,synthetic_benign_70
39.0,2.0,0.0,0.0,0.18918342252913428,1.0,4.30199129999203,1.0,3.0,0.0,0.6637996520213573,1.0,3.0,1.0,3.0,2.0,0.0,0.0,0.0,2.0,21.0,85.0,0.0,1.0,2.0,0.2345106689212101,0.3047627774254116,0.2244870753540923,2523.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,1,synthetic,synthetic_malicious_233
27.0,4.0,1.0,0.0,0.24851301801747583,0.0,2.925253088108281,3.0,3.0,2.0,0.3670814820699191,1.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,91.0,142.0,0.0,0.0,5.0,0.34675791744481554,0.5778910787668688,0.25833087289999973,1252.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1,synthetic,synthetic_malicious_2
23.0,4.0,0.0,0.0,0.18934541312995445,1.0,4.227661053229613,0.0,1.0,1.0,0.6264874082762685,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,40.0,229.0,0.0,0.0,1.0,0.5116277327587024,0.4358343300441718,0.1800736325279864,722.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,1,synthetic,synthetic_malicious_118
34.0,2.0,0.0,1.0,0.3163363412270032,1.0,3.229781286638803,1.0,0.0,1.0,0.1108520163283414,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,118.0,283.0,0.0,1.0,2.0,0.22504657422363575,0.29893822180873697,0.2538107333048766,2302.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1,synthetic,synthetic_malicious_274
15.0,2.0,0.0,0.0,0.010319392189814664,0.0,2.7765234553757,0.0,65.0,0.0,0.01810006529305825,2.0,3.0,2.0,4.0,10.0,1.0,1.0,1.0,3.0,1820.0,1467.0,1.0,2.0,16.0,0.9491760286074222,0.03483220244674985,0.025905970504329204,149879.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,10.0,0,synthetic_benign,synthetic_benign_61
26.0,5.0,0.0,0.0,0.36282275139536724,1.0,3.945447365462221,1.0,2.0,2.0,0.7890943576306332,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,28.0,238.0,0.0,0.0,4.0,0.571661872537847,0.6286335338865116,0.19028791587649727,4738.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1,synthetic,synthetic_malicious_268
42.0,3.0,0.0,1.0,0.3742975580778583,1.0,2.5669237521027544,0.0,3.0,2.0,0.2948628789971135,2.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,118.0,294.0,1.0,0.0,2.0,0.33622578617432286,0.5708430553366874,0.28812331408720565,639.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,1,synthetic,synthetic_malicious_155
39.0,5.0,0.0,1.0,0.36114890850713405,1.0,3.7838145786024655,2.0,3.0,0.0,0.6437505233725864,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,51.0,204.0,0.0,1.0,3.0,0.46709987740227343,0.6303886828771625,0.29261223837446404,1071.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,synthetic,synthetic_malicious_47
7.0,2.0,0.0,1.0,0.02812960922705718,0.0,2.0105966143312033,0.0,27.0,1.0,0.02443736025445195,1.0,2.0,6.0,7.0,10.0,1.0,0.0,1.0,2.0,8169.0,3542.0,1.0,3.0,47.0,0.5528153514795953,0.046916911949715125,0.013363665164299666,316722.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,0.0,17.0,0,synthetic_benign,synthetic_benign_106
37.0,2.0,1.0,1.0,0.12436641495372978,0.0,3.436300781645051,3.0,1.0,1.0,0.08362777436047875,0.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,55.0,216.0,0.0,1.0,5.0,0.3567320212834355,0.5900105297573093,0.05638604179465616,2276.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1,synthetic,synthetic_malicious_279
43.0,3.0,1.0,1.0,0.34216192840382176,1.0,2.8627159695473,0.0,3.0,2.0,0.43973168774333343,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,31.0,365.0,0.0,1.0,5.0,0.13490444235547852,0.29674928455720073,0.1457583690821662,2689.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,synthetic,synthetic_malicious_111
42.0,2.0,0.0,0.0,0.23652953106954538,1.0,3.620231954501598,3.0,0.0,1.0,0.5127730290478455,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,131.0,52.0,0.0,0.0,1.0,0.23896651535627053,0.4100310345456387,0.13465844910496913,42.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1,synthetic,synthetic_malicious_213
37.0,4.0,1.0,0.0,0.12782524671442858,0.0,2.7847186727530833,1.0,2.0,0.0,0.16787280517946623,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,7.0,292.0,0.0,1.0,1.0,0.554264649201231,0.2216407480323589,0.09049374163356368,84.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1,synthetic,synthetic_malicious_177
44.0,2.0,1.0,1.0,0.3817991588067239,0.0,3.9061816608161246,0.0,2.0,0.0,0.7599262262358676,2.0,3.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,126.0,289.0,0.0,1.0,4.0,0.3387962948658255,0.5907709190615769,0.26293494024455316,1865.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,1,synthetic,synthetic_malicious_293
44.0,2.0,0.0,1.0,0.1008843603113753,1.0,3.140435861886341,0.0,2.0,2.0,0.564361085269194,1.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,9.0,101.0,0.0,0.0,3.0,0.11239779741179165,0.5087609963151697,0.06610943923735473,2927.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,synthetic,synthetic_malicious_172
24.0,4.0,0.0,1.0,0.2229857679130008,1.0,4.1766317666764925,3.0,0.0,1.0,0.6363531650421439,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,40.0,122.0,0.0,0.0,5.0,0.41560670065378713,0.6274044634083302,0.03516214186530381,2808.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1,synthetic,synthetic_malicious_273
38.0,4.0,0.0,1.0,0.35692773492727975,1.0,4.023127837877227,2.0,2.0,1.0,0.7141374478637208,1.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,47.0,106.0,1.0,0.0,1.0,0.3351237656929491,0.28177747840420475,0.1401398519495797,950.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1,synthetic,synthetic_malicious_192
20.0,5.0,0.0,1.0,0.2375735921815083,0.0,2.915272451220707,2.0,3.0,1.0,0.6819857485289189,0.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,1.0,22.0,157.0,0.0,1.0,5.0,0.12447530879521138,0.3494203554845109,0.2460268847435935,1424.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,synthetic,synthetic_malicious_82
14.0,3.0,0.0,0.0,0.005878693106122979,0.0,2.41102231783176,0.0,12.0,3.0,0.02071444851019238,1.0,2.0,5.0,5.0,4.0,1.0,1.0,1.0,4.0,9636.0,3100.0,1.0,3.0,29.0,0.5949156092761071,0.0048889580851236404,0.0038567125110541113,481708.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,0.0,9.0,0,synthetic_benign,synthetic_benign_23
17.0,3.0,0.0,0.0,0.004543321019011249,0.0,2.630386268714207,0.0,23.0,3.0,0.004006110549462111,3.0,3.0,7.0,7.0,8.0,1.0,0.0,1.0,4.0,1623.0,655.0,1.0,1.0,23.0,0.6283859220740051,0.019968556389276415,0.03843670958563774,145034.0,1.0,1.0,1.0,1.0,0.0,3.0,2.0,1.0,17.0,0,synthetic_benign,synthetic_benign_126
19.0,5.0,1.0,0.0,0.3611700221837968,1.0,4.138250138456528,3.0,0.0,0.0,0.43802983968644704,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,120.0,340.0,1.0,0.0,5.0,0.41823013149550614,0.5808393904936663,0.2001662234568776,1220.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,synthetic,synthetic_malicious_206
28.0,2.0,0.0,1.0,0.19579865832298893,0.0,2.6712279099745233,2.0,0.0,2.0,0.43526556794242677,2.0,3.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,90.0,64.0,0.0,0.0,5.0,0.46759349240615566,0.3662593041859924,0.013300706488562452,4472.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1,synthetic,synthetic_malicious_41
29.0,5.0,0.0,0.0,0.1433166098381638,0.0,3.6759784671997493,2.0,3.0,2.0,0.31224063231004096,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,41.0,344.0,0.0,1.0,2.0,0.34847585572095285,0.6236670470763268,0.23614488260892294,4389.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1,synthetic,synthetic_malicious_183
22.0,3.0,0.0,1.0,0.30692681675903233,1.0,2.8379694837802942,2.0,0.0,1.0,0.7012353100795811,1.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,105.0,257.0,0.0,1.0,4.0,0.45093410742702744,0.3027474578290881,0.20572200856427403,76.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,synthetic,synthetic_malicious_98
20.0,2.0,0.0,0.0,0.019854920113952623,0.0,2.1209619400782334,0.0,65.0,3.0,0.019895858772715064,3.0,3.0,6.0,5.0,15.0,1.0,1.0,1.0,2.0,4890.0,2816.0,1.0,4.0,15.0,0.7111569253039688,0.12468256551122847,0.025251395430536623,460324.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,13.0,0,synthetic_benign,synthetic_benign_46
16.0,2.0,0.0,0.0,0.003933521463408818,0.0,1.6576426387221348,0.0,97.0,0.0,0.02897437023504967,2.0,2.0,6.0,5.0,4.0,1.0,0.0,1.0,2.0,8569.0,690.0,1.0,1.0,27.0,0.7494999067839067,0.06028586704823427,0.021676696385775282,114714.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,0,synthetic_benign,synthetic_benign_98
26.0,3.0,1.0,0.0,0.3321735788757859,0.0,4.327960008257069,0.0,2.0,2.0,0.450885189426555,2.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,4.0,299.0,0.0,1.0,5.0,0.20073219167607056,0.2652447728095913,0.21508128980724484,2650.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,1,synthetic,synthetic_malicious_85
33.0,4.0,0.0,0.0,0.23587227997440047,1.0,3.1946329742022117,0.0,2.0,2.0,0.6433013695473017,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,351.0,0.0,0.0,5.0,0.34960181568917925,0.530403108008642,0.24717239977912903,3828.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1,synthetic,synthetic_malicious_184
9.0,2.0,0.0,0.0,0.0,0.0,1.9219280948873623,0.0,42.0,3.0,0.07142857142857142,2.0,4.0,1.0,3.0,2.0,1.0,0.0,1.0,1.0,10547.0,46.0,0.0,0.0,4.0,1.0,0.0,0.0,2198.5,1.0,0.0,0.0,0.0,0.0,0.0,32.0,1.0,0.0,0,osint_scan,hello.com
40.0,2.0,1.0,0.0,0.0805580625538501,1.0,2.8576236410196527,0.0,0.0,0.0,0.22075418896689758,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,120.0,207.0,0.0,0.0,3.0,0.19453032934274342,0.21101830926460657,0.24059673078133476,4256.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,1,synthetic,synthetic_malicious_170
38.0,3.0,0.0,0.0,0.1636222991708029,1.0,4.131844312107685,2.0,1.0,2.0,0.772181971548139,0.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,175.0,225.0,0.0,1.0,5.0,0.37543890180497985,0.608423514821324,0.06619171125649591,2201.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,1,synthetic,synthetic_malicious_255
14.0,2.0,0.0,0.0,0.007749306366662223,0.0,2.912415353403299,0.0,17.0,0.0,0.000706264586643507,1.0,3.0,7.0,8.0,12.0,1.0,1.0,1.0,4.0,5949.0,3356.0,1.0,2.0,50.0,0.6290244858951993,0.1478164287179403,0.045018407420668594,348080.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,3.0,0,synthetic_benign,synthetic_benign_145
6.0,3.0,0.0,0.0,0.014504280924764069,0.0,1.7994733830423715,0.0,54.0,1.0,0.025316832333015744,2.0,3.0,2.0,5.0,4.0,1.0,1.0,1.0,4.0,8531.0,1094.0,1.0,4.0,30.0,0.5600613941142678,0.005001423744794176,0.029167536134314394,165502.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,0.0,19.0,0,synthetic_benign,synthetic_benign_137
42.0,5.0,0.0,0.0,0.1545144283303342,1.0,4.2832830839370235,3.0,1.0,1.0,0.17553730769714893,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,31.0,348.0,0.0,1.0,5.0,0.38219599151238703,0.21355102317015623,0.19282489440280073,1111.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1,synthetic,synthetic_malicious_14
